tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán  Nhà riêng tạiQuan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","20,80 tỷ","Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",56 m²,8,8,8,Sổ đỏ / Sổ hồng,03/01/202611:15
"Bán  Nhà riêng tạiThái hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội","12,80 tỷ","Thái hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",33 m²,4,,7,Sổ đỏ / Sổ hồng,01/01/202623:56
"Bán  Nhà riêng tạiKim đồng, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",31 tỷ,"Kim đồng, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",100 m²,14,15,10,Sổ đỏ / Sổ hồng,01/01/202613:46
"Bán  Nhà riêng tạiĐội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội","12,80 tỷ","Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",50 m²,4,,5,Sổ đỏ / Sổ hồng,31/12/202522:47
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","8,95 tỷ","đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",31 m²,3,4,5,Sổ đỏ / Sổ hồng,02/01/202615:06
"Bán  Nhà riêng tạiLê Văn Hưu, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội","12,30 tỷ","Lê Văn Hưu, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",32 m²,4,4,6,Sổ đỏ / Sổ hồng,31/12/202520:30
"Bán  Nhà riêng tạiPhường Nhân Chính, Quận Thanh Xuân, Hà Nội","13,20 tỷ","Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",36 m²,5,5,8,Sổ đỏ / Sổ hồng,03/01/202611:25
"Bán  Nhà riêng tạiHoàng hoa thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","11,80 tỷ","Hoàng hoa thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",45 m²,4,,7,Sổ đỏ / Sổ hồng,01/01/202622:00
"Bán  Nhà mặt phố tạiĐường Nguyễn Thời Trung, Phường Long Biên, Quận Long Biên, Hà Nội","29,80 tỷ","Đường Nguyễn Thời Trung, Phường Long Biên, Quận Long Biên, Hà Nội",90 m²,5,6,34,Sổ đỏ / Sổ hồng,03/01/202612:30
"Bán  Nhà riêng tạiDào tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội","10,50 tỷ","Dào tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",34 m²,3,,7,Sổ đỏ / Sổ hồng,02/01/202620:06
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","6,90 tỷ","đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",32 m²,3,3,5,Sổ đỏ / Sổ hồng,03/01/202608:39
"Bán  Nhà riêng tạiHoàng Hoa Thám, Ba Đình, Hà Nội., Phường Ngọc Hà, Quận Ba Đình, Hà Nội","8,60 tỷ","Hoàng Hoa Thám, Ba Đình, Hà Nội., Phường Ngọc Hà, Quận Ba Đình, Hà Nội",30 m²,4,6,7,Sổ đỏ / Sổ hồng,31/12/202516:42
"Bán  Nhà riêng tạiĐường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội","22,20 tỷ","Đường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội",90 m²,5,6,8,Sổ đỏ / Sổ hồng,31/12/202512:23
"Bán  Nhà riêng tại10 Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","18,80 tỷ","10 Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",44 m²,4,5,6,Sổ đỏ / Sổ hồng,30/12/202515:11
"Bán  Nhà riêng tạiNguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21 tỷ,"Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",49 m²,4,5,7,Sổ đỏ / Sổ hồng,30/12/202515:12
"Bán  Nhà riêng tạiĐa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","9,35 tỷ","Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",36 m²,,,5,Sổ đỏ / Sổ hồng,31/12/202513:19
"Bán  Nhà riêng tạiNgọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",18 tỷ,"Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",55 m²,5,4,7,Sổ đỏ / Sổ hồng,31/12/202507:51
"Bán  Nhà riêng tạiPhường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","7,25 tỷ","Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",35 m²,,,6,Sổ đỏ / Sổ hồng,31/12/202506:16
"Bán  Nhà riêng tạiPhường Láng Thượng, Quận Đống Đa, Hà Nội",8 tỷ,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",150 m²,,,,Sổ đỏ / Sổ hồng,31/12/202500:00
"Bán  Nhà riêng tạingô quyền, Phường La Khê, Quận Hà Đông, Hà Nội","8,20 tỷ","ngô quyền, Phường La Khê, Quận Hà Đông, Hà Nội",30 m²,3,4,5,Sổ đỏ / Sổ hồng,30/12/202515:15
"Bán  Nhà mặt phố tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",26 tỷ,"Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",70 m²,8,9,8,Sổ đỏ / Sổ hồng,31/12/202512:04
"Bán  Nhà tái định cư tạiTu Hoàng, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội","14,80 tỷ","Tu Hoàng, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",40 m²,8,6,7,Sổ đỏ / Sổ hồng,31/12/202514:34
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",8 tỷ,"đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",39 m²,6,7,5,Sổ đỏ / Sổ hồng,31/12/202514:14
"Bán  Nhà riêng tạiNgô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","8,35 tỷ","Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",33 m²,5,4,6,Sổ đỏ / Sổ hồng,31/12/202509:22
"Bán  Nhà riêng tạiQuan Hoa, Cầu Giấy, Hà Nội, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","15,80 tỷ","Quan Hoa, Cầu Giấy, Hà Nội, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",48 m²,6,4,7,Sổ đỏ / Sổ hồng,31/12/202516:45
"Bán  Nhà riêng tạiLò Đúc, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội","13,60 tỷ","Lò Đúc, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",49 m²,3,3,5,Sổ đỏ / Sổ hồng,31/12/202507:29
"Bán  Nhà riêng tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",60 tỷ,"Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",475 m²,2,2,7,Sổ đỏ / Sổ hồng,30/12/202512:14
"Bán  Nhà riêng tạihà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội","8,20 tỷ","hà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",30 m²,3,4,5,Sổ đỏ / Sổ hồng,29/12/202514:28
"Bán  Nhà riêng tạiNgô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội","9,20 tỷ","Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",35 m²,4,3,,Sổ đỏ / Sổ hồng,29/12/202514:35
"Bán  Nhà mặt phố tạiĐường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội","45,50 tỷ","Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",110 m²,,,8,Sổ đỏ / Sổ hồng,29/12/202512:14
"Bán  Nhà biệt thự, liền kề tạiĐường Huỳnh Văn Nghệ, Phường Phúc Lợi, Quận Long Biên, Hà Nội","39,30 tỷ","Đường Huỳnh Văn Nghệ, Phường Phúc Lợi, Quận Long Biên, Hà Nội",155 m²,4,5,7,Sổ đỏ / Sổ hồng,29/12/202511:43
"Bán  Nhà riêng tạiĐường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","18,30 tỷ","Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",43 m²,,,8,,30/12/202513:01
"Bán  Nhà riêng tạihà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội","9,30 tỷ","hà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",41 m²,4,3,5,Sổ đỏ / Sổ hồng,29/12/202513:34
"Bán  Nhà riêng tạiPhan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội","6,90 tỷ","Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",34 m²,4,2,5,Sổ đỏ / Sổ hồng,30/12/202509:26
"Bán  Nhà riêng tạiLê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội","11,80 tỷ","Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",55 m²,4,4,5,Sổ đỏ / Sổ hồng,30/12/202509:52
"Bán  Nhà mặt phố tạiĐường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",16 tỷ,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",40 m²,3,3,,Sổ đỏ / Sổ hồng,30/12/202509:17
"Bán  Nhà riêng tạiHồng Hà, Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội","19,90 tỷ","Hồng Hà, Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội",63 m²,5,5,6,Sổ đỏ / Sổ hồng,29/12/202510:58
"Bán  Nhà mặt phố tạiyen vinh, Xã Kim Chung, Huyện Hoài Đức, Hà Nội","10,30 tỷ","yen vinh, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",38 m²,3,5,6,Sổ đỏ / Sổ hồng,30/12/202509:52
"Bán  Nhà mặt phố tạiNguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",138 tỷ,"Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",240 m²,8,9,9,Sổ đỏ / Sổ hồng,29/12/202515:09
"Bán  Nhà biệt thự, liền kề tạiĐường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội","41,80 tỷ","Đường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội",140 m²,4,6,7,Sổ đỏ / Sổ hồng,30/12/202512:33
"Bán  Nhà riêng tạiTrung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội","8,38 tỷ","Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",30 m²,3,4,6,Sổ đỏ / Sổ hồng,29/12/202502:13
"Bán  Nhà mặt phố tạiNguyễn Hoàng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","20,50 tỷ","Nguyễn Hoàng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",55 m²,4,4,7,Sổ đỏ / Sổ hồng,27/12/202517:21
"Bán  Nhà riêng tạihà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội","7,30 tỷ","hà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",33 m²,4,3,5,Sổ đỏ / Sổ hồng,28/12/202515:10
"Bán  Nhà riêng tạiTrịnh công sơn, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","15,50 tỷ","Trịnh công sơn, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",40 m²,4,,7,Sổ đỏ / Sổ hồng,27/12/202523:18
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị Trung Văn - Hancic tại Khu đô thị Trung Văn - Hancic, Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","77,70 tỷ","Khu đô thị Trung Văn - Hancic, Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",180 m²,5,4,11,Sổ đỏ / Sổ hồng,28/12/202500:00
"Bán  Nhà riêng tạiÔ Đồng Lầm, Phường Kim Liên, Quận Đống Đa, Hà Nội",19 tỷ,"Ô Đồng Lầm, Phường Kim Liên, Quận Đống Đa, Hà Nội",55 m²,6,5,7,Sổ đỏ / Sổ hồng,28/12/202509:14
"Bán  Nhà riêng tạihà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội","9,80 tỷ","hà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",45 m²,8,8,5,Sổ đỏ / Sổ hồng,27/12/202514:19
"Bán  Nhà riêng tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội","14,40 tỷ","Phường Đại Kim, Quận Hoàng Mai, Hà Nội",50 m²,,,7,,27/12/202520:29
"Bán  Nhà riêng tạiHoàng hoa thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","12,80 tỷ","Hoàng hoa thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",45 m²,3,,7,Sổ đỏ / Sổ hồng,28/12/202517:58
"Bán  Nhà riêng tạihà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội","7,40 tỷ","hà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",49 m²,3,2,,Sổ đỏ / Sổ hồng,28/12/202514:17
"Bán  Nhà riêng tạiKhâm Thiên, Phường Thổ Quan, Quận Đống Đa, Hà Nội","6,95 tỷ","Khâm Thiên, Phường Thổ Quan, Quận Đống Đa, Hà Nội",35 m²,3,4,5,Sổ đỏ / Sổ hồng,27/12/202515:00
"Bán  Nhà riêng tạiHồng Hà, Phường Phúc Xá, Quận Ba Đình, Hà Nội",23 tỷ,"Hồng Hà, Phường Phúc Xá, Quận Ba Đình, Hà Nội",52 m²,6,4,8,Sổ đỏ / Sổ hồng,28/12/202509:17
"Bán  Nhà mặt phố tạiThi Sách, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội","41,50 tỷ","Thi Sách, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",99 m²,,,7,Sổ đỏ / Sổ hồng,28/12/202509:14
"Bán  Nhà mặt phố tạiPhường Giáp Bát, Quận Hoàng Mai, Hà Nội","8,35 tỷ","Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",36 m²,,,6,Sổ đỏ / Sổ hồng,29/12/202508:41
"Bán  Nhà riêng tạiNhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","7,90 tỷ","Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",42 m²,6,6,6,Sổ đỏ / Sổ hồng,27/12/202516:01
"Bán  Nhà riêng tạiđường lê quang đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội","8,70 tỷ","đường lê quang đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",44 m²,,,6,Sổ đỏ / Sổ hồng,26/12/202520:00
"Bán  Nhà riêng tạiđường lê quang đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội","7,15 tỷ","đường lê quang đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",38 m²,,,6,,26/12/202520:00
"Bán  Nhà riêng tạiĐường Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","9,40 tỷ","Đường Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",45 m²,,,5,,26/12/202520:00
"Bán  Nhà riêng tạiĐường Nguyễn Đổng Chi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội","9,50 tỷ","Đường Nguyễn Đổng Chi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",48 m²,,,,,26/12/202520:00
"Bán  Nhà riêng tạiĐường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","9,60 tỷ","Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",54 m²,,,6,,26/12/202520:00
"Bán  Nhà riêng tạiĐường Huy Du, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội","9,10 tỷ","Đường Huy Du, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",50 m²,,,6,,26/12/202520:00
"Bán  Nhà riêng tạiLê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",10 tỷ,"Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",53 m²,,,,,26/12/202521:00
"Bán  Nhà riêng tạiThanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội","7,40 tỷ","Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",33 m²,3,4,5,Sổ đỏ / Sổ hồng,26/12/202520:20
"Bán  Nhà riêng tạiMỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",8 tỷ,"Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",30 m²,,,,,27/12/202509:00
"Bán  Nhà riêng tạiPhường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","19,50 tỷ","Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",52 m²,5,5,5,Sổ đỏ / Sổ hồng,26/12/202522:19
"Bán  Nhà riêng tạiNhật chiêu, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","11,50 tỷ","Nhật chiêu, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",31 m²,2,,7,Sổ đỏ / Sổ hồng,27/12/202513:27
"Bán  Nhà riêng tạiPhú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội","7,10 tỷ","Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",33 m²,,,,,27/12/202510:00
"Bán  Nhà riêng tạiPhường Ngọc Lâm, Quận Long Biên, Hà Nội",9 tỷ,"Phường Ngọc Lâm, Quận Long Biên, Hà Nội",40 m²,,,6,,26/12/202519:08
"Bán  Nhà riêng tạiMỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","9,10 tỷ","Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",41 m²,,,,,26/12/202520:00
"Bán  Nhà riêng tạiGiảng võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội","4,99 tỷ","Giảng võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",22 m²,3,,7,Sổ đỏ / Sổ hồng,26/12/202522:59
"Bán  Nhà riêng tạiĐội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội","16,80 tỷ","Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",40 m²,3,,6,Sổ đỏ / Sổ hồng,26/12/202513:04
"Bán  Nhà riêng tạiPhường Thụy Khuê, Quận Tây Hồ, Hà Nội","9,30 tỷ","Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",58 m²,3,2,,Sổ đỏ / Sổ hồng,26/12/202515:09
"Bán  Nhà riêng tạivõ chí công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","8,40 tỷ","võ chí công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",35 m²,3,4,5,Sổ đỏ / Sổ hồng,26/12/202500:00
"Bán  Nhà riêng tạiPhan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội","7,98 tỷ","Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",33 m²,3,4,5,Sổ đỏ / Sổ hồng,26/12/202514:55
"Bán  Nhà riêng tạiPhú Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",9 tỷ,"Phú Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",46 m²,,,6,,26/12/202515:00
"Bán  Nhà riêng tạiÂu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","14,59 tỷ","Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","45,6 m²",3,3,7,Sổ đỏ / Sổ hồng,26/12/202508:12
"Bán  Nhà riêng tạiĐường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội","7,98 tỷ","Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",33 m²,3,4,5,Sổ đỏ / Sổ hồng,26/12/202509:21
"Bán  Nhà riêng tạiHào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","14,20 tỷ","Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",55 m²,4,4,7,Sổ đỏ / Sổ hồng,26/12/202501:19
"Bán  Nhà riêng tạihà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội","7,89 tỷ","hà trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",34 m²,3,4,5,Sổ đỏ / Sổ hồng,26/12/202509:46
"Bán  Nhà riêng tạithiên hiền, mỹ đình, hà nội, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","10,50 tỷ","thiên hiền, mỹ đình, hà nội, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",35 m²,3,4,4,Sổ đỏ / Sổ hồng,26/12/202515:00
"Bán  Nhà riêng tạihà trì, Phường La Khê, Quận Hà Đông, Hà Nội","7,60 tỷ","hà trì, Phường La Khê, Quận Hà Đông, Hà Nội",38 m²,3,4,5,Sổ đỏ / Sổ hồng,26/12/202513:29
"Bán  Nhà riêng tạitôn đức thắng, Phường Văn Chương, Quận Đống Đa, Hà Nội","5,80 tỷ","tôn đức thắng, Phường Văn Chương, Quận Đống Đa, Hà Nội",25 m²,,,5,,26/12/202515:09
"Bán  Nhà riêng tạixuân la, Phường Xuân La, Quận Tây Hồ, Hà Nội",9 tỷ,"xuân la, Phường Xuân La, Quận Tây Hồ, Hà Nội",37 m²,3,4,6,Sổ đỏ / Sổ hồng,26/12/202515:09
"Bán  Nhà riêng tạiĐường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","9,40 tỷ","Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",44 m²,,,6,,26/12/202500:00
"Bán  Nhà riêng tạithịnh quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",6 tỷ,"thịnh quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",27 m²,3,4,5,Sổ đỏ / Sổ hồng,26/12/202515:08
"Bán  Nhà riêng tạingô quyền, Phường La Khê, Quận Hà Đông, Hà Nội","9,30 tỷ","ngô quyền, Phường La Khê, Quận Hà Đông, Hà Nội",33 m²,6,4,5,Sổ đỏ / Sổ hồng,25/12/202522:12
"Bán  Nhà riêng tạiPhường Khương Mai, Quận Thanh Xuân, Hà Nội","13,50 tỷ","Phường Khương Mai, Quận Thanh Xuân, Hà Nội",36 m²,,,7,,25/12/202520:50
"Bán  Nhà riêng tạiNguyễn Công Trứ, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội","14,50 tỷ","Nguyễn Công Trứ, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",42 m²,8,6,5,Sổ đỏ / Sổ hồng,25/12/202520:10
"Bán Nhà biệt thự, liền kề theo dự ánVinhomes Riverside tại Vinhomes Riverside, Phường Việt Hưng, Quận Long Biên, Hà Nội","29,50 tỷ","Vinhomes Riverside, Phường Việt Hưng, Quận Long Biên, Hà Nội",295 m²,5,4,7,Sổ đỏ / Sổ hồng,25/12/202516:00
"Bán  Nhà riêng tạiHoàng quốc việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","8,10 tỷ","Hoàng quốc việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",30 m²,3,,5,Sổ đỏ / Sổ hồng,25/12/202518:34
"Bán  Nhà riêng tạingô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội","11,50 tỷ","ngô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",47 m²,6,6,5,Sổ đỏ / Sổ hồng,25/12/202513:53
"Bán  Nhà riêng tạiTriệu Việt Vương, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội","22,50 tỷ","Triệu Việt Vương, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",53 m²,3,5,6,Sổ đỏ / Sổ hồng,25/12/202516:30
"Bán  Nhà riêng tạiHồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","8,45 tỷ","Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",38 m²,,,5,,25/12/202516:00
"Bán  Nhà riêng tạiNgọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",18 tỷ,"Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",55 m²,4,5,7,Sổ đỏ / Sổ hồng,25/12/202515:29
