tieu_de,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang,source_site,dien_tich_log,quan,thanh_pho,gia,gia_log
"- Căn hộ DV hẻm 154 Âu Dương Lân, 6 tầng. 12.8 TỶ thương lượng.","Hẻm 154 âu dương lân, Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",95.0,15,11,6,Đã có sổ,2026-03-30,batdongsan,4.564348191467836,Quận 8,TP.HCM,12.8,2.624668592163159
"Bán Nhà riêng tạiTrần Khát Chân, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội","Trần Khát Chân, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",38.0,3,4,5,Đã có sổ,2026-06-03,thuviennhadat,3.6635616461296463,Quận Hai Bà Trưng,Hà Nội,10.5,2.4423470353692043
"Bán Nhà riêng tạiPhố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",50.0,5,4,7,Đã có sổ,2026-08-03,thuviennhadat,3.9318256327243257,Quận Hai Bà Trưng,Hà Nội,25.5,3.2771447329921766
"Chủ gấp bán giảm mạnh 5xx triệu - chỉ còn 12,5 tỷ Nguyễn Thị Tần P2 Q8 - căn góc 2 mặt tiền","Đường Nguyễn Thị Tần, Phường 2, Quận 8, Hồ Chí Minh",125.0,4,5,4,Đã có sổ,2026-03-16,batdongsan,4.836281906951478,Quận 8,TP.HCM,12.5,2.6026896854443837
"Nhà xây mới, MT đường số 7, vài bước ra Phan Văn Trị - 48m2, 5,79 tỷ","Đường Số 7, Phường 7, Quận Gò Vấp, Hồ Chí Minh",48.0,3,4,2,Đã có sổ,2026-03-29,batdongsan,3.8918202981106265,Quận Gò Vấp,TP.HCM,5.79,1.9154509415706047
"Bán Nhà riêng tạiĐường Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội","Đường Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội",54.0,4,4,5,Đã có sổ,2026-07-02,thuviennhadat,4.007333185232471,Quận Long Biên,Hà Nội,13.7,2.6878474937846906
"Hẻm 6m xe hơi ra vào đường Gò Dầu 5x17m, vuông vắn, nhà 3.5 tấm đẹp. Gần Tân Quý - Aeon Mall","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",84.0,4,5,4,Đã có sổ,2026-03-27,batdongsan,4.442651256490317,Quận Tân Phú,TP.HCM,7.9,2.186051276738094
"Bán Nhà riêng tạiNguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội","Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",60.2,4,2,6,Đã có sổ,2026-11-03,thuviennhadat,4.11414718951828,Quận Hoàng Mai,Hà Nội,7.9,2.186051276738094
"NHÀ 3 TẦNG 4PN TÂN SƠN NHÌ, TÂN PHÚ CHỈ 4.5 TỶ","Đường Bình Long, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",46.0,4,3,3,Đã có sổ,2026-03-30,batdongsan,3.8501476017100584,Quận Tân Phú,TP.HCM,4.5,1.7047480922384253
"Bán nhà Đỗ Nhuận, Tân Sơn Nhì, Tân Phú 4x14m, 3 tầng, gần chợ Sơn Kỳ, Aeon Mall giá 9.5 tỷ","Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",56.0,2,3,3,Giấy tờ không xác định,2026-03-30,batdongsan,4.04305126783455,Quận Tân Phú,TP.HCM,9.5,2.3513752571634776
"Bán gấp nhà HXH 6m Phan Anh, 4 x 13m, 4 tầng BTCT, 5 PN 4WC, thuận tiện về chợ Phú Lâm, về Q11","Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",68.0,5,4,4,Đã có sổ,2026-03-30,batdongsan,4.23410650459726,Quận Bình Tân,TP.HCM,6.1,1.9600947840472698
"Bán Nhà riêng tạiĐại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",45.0,7,4,7,Đã có sổ,2026-12-03,thuviennhadat,3.828641396489095,Quận Hai Bà Trưng,Hà Nội,10.68,2.457877977400081
"Nhà đẹp trệt 1lầu, 108m2 (4x27m). Ô tô vô nhà, KDC Vĩnh Lộc, Bình Tân","Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",108.0,5,2,2,Đã có sổ,2026-03-30,batdongsan,4.6913478822291435,Quận Bình Tân,TP.HCM,6.25,1.9810014688665833
Bán nhà hẻm oto gần Phan Đình Phùng gần chợ Phú Nhuận - DT thực tế 44m2,"Đường Nguyễn Trường Tộ, Phường 17, Quận Phú Nhuận, Hồ Chí Minh",38.6,3,3,4,Giấy tờ không xác định,2026-03-22,batdongsan,3.6788291182604347,Quận Phú Nhuận,TP.HCM,9.35,2.336986519711378
"Gấp bán nhà hiếm Phú Nhuận, mặt tiền hẻm 5m, Huỳnh Văn Bánh giáp Q1, Q3, 2 tầng, ngang 5.1m, 14.5tỷ","Đường Huỳnh Văn Bánh, Phường 17, Quận Phú Nhuận, Hồ Chí Minh",51.7,2,2,2,Đã có sổ,2026-03-29,batdongsan,3.9646154555473165,Quận Phú Nhuận,TP.HCM,14.5,2.740840023925201
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",66.0,2,2,6,Đã có sổ,2025-08-23,thuviennhadat,4.204692619390966,Quận Hoàng Mai,Hà Nội,7.15,2.0980179272527715
"Bán Nhà Riêng 8,5 tỷ, 100m2 tại Phú Lợi, Quận 8, TP.HCM, Chính chủ, giá tốt","Khu dân cư Phú Lợi, Đường Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh",100.0,4,4,4,Đã có sổ,2026-03-31,batdongsan,4.61512051684126,Quận 8,TP.HCM,8.5,2.2512917986064953
Bán nhà 48m2 Lê Đình Cẩn 2 tầng BTCT xách Vali vào ở ngay chỉ 4.9 Tỷ,"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",48.0,3,2,2,Đã có sổ,2026-03-23,batdongsan,3.8918202981106265,Quận Bình Tân,TP.HCM,4.9,1.7749523509116738
"Bán NR Lý Thường Kiệt, Tân Hoà, Tân Bình 58 m2 2 tầng 5.2 tỷ TL","Phố Lý Thường Kiệt, Phường 9, Quận Tân Bình, Hồ Chí Minh",58.0,3,2,2,Đã có sổ,2026-03-30,batdongsan,4.07753744390572,Quận Tân Bình,TP.HCM,5.2,1.824549292051046
"NHÀ C2 LÂU NĂM - CÁCH MẠNG THÁNG 8 - 28M2, 3TẦNG - 4.3TỶ","Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh",28.0,3,3,3,Đã có sổ,2026-03-29,batdongsan,3.367295829986474,Quận 3,TP.HCM,4.3,1.667706820558076
"DT: 4x16m, nhà có 1 lầu, hẻm 5m thông đường 18B, giáp Mã Lò","Đường 18B, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",64.0,2,1,2,Đã có sổ,2026-03-24,batdongsan,4.174387269895637,Quận Bình Tân,TP.HCM,4.2,1.6486586255873816
"Bán NR đẹp xuất sắc tại Trần Thánh Tông, 3,85 tỷ, 19,39m2, 2PN, 2WC","Đường Trần Thánh Tông, Phường 15, Quận Tân Bình, Hồ Chí Minh",19.39,2,2,2,Đã có sổ,2026-03-30,batdongsan,3.015044584586364,Quận Tân Bình,TP.HCM,3.85,1.5789787049493917
"Bán Nhà riêng tạiPhường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",40.0,4,4,6,Đã có sổ,2026-02-18,thuviennhadat,3.713572066704308,Quận Nam Từ Liêm,Hà Nội,6.95,2.0731719286662407
"Bán Nhà riêng tại144 Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","144 Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",44.0,4,5,8,Đã có sổ,2025-12-08,thuviennhadat,3.8066624897703196,Quận Thanh Xuân,Hà Nội,10.8,2.468099531471619
"Hẻm xe hơi KIA sát mặt tiền CMT8 - nhà đẹp 3 tầng - đất dân cư. Chỉ 4,55 tỷ","Đường Cách Mạng Tháng Tám, Phường 11, Quận 3, Hồ Chí Minh",20.0,2,3,3,Đã có sổ,2026-03-17,batdongsan,3.044522437723423,Quận 3,TP.HCM,4.55,1.713797927758343
"Bán Nhà riêng tạiTrung Tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội","Trung Tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội",31.0,3,3,5,Đã có sổ,2026-03-26,thuviennhadat,3.4657359027997265,Quận Bắc Từ Liêm,Hà Nội,5.99,1.944480556245719
"Bán Nhà riêng tạiPhường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",42.0,6,7,7,Giấy tờ không xác định,2025-05-12,thuviennhadat,3.7612001156935624,Quận Hai Bà Trưng,Hà Nội,18.7,2.9806186357439426
"NHỈNH 7 TỶ - NHÀ ĐẸP 4 TẦNG - 80M2 - 4x20 - XE HƠI VÀO NHÀ - ĐƯỜNG SỐ 29 - BÌNH TÂN, AEON TÊN LỬA","Đường Số 29, Phường Bình Trị Đông B, Quận Bình Tân, Hồ Chí Minh",80.0,4,4,4,Đã có sổ,2026-03-31,batdongsan,4.394449154672439,Quận Bình Tân,TP.HCM,8.0,2.1972245773362196
"Bán Nhà riêng tạiXã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",55.0,4,4,7,Đã có sổ,2025-12-22,thuviennhadat,4.02535169073515,Quận Đống Đa,Hà Nội,30.0,3.4339872044851463
"Bán Nhà riêng tạiPhường Láng Thượng, Quận Đống Đa, Hà Nội","Phường Láng Thượng, Quận Đống Đa, Hà Nội",50.0,6,5,5,Đã có sổ,2025-06-12,thuviennhadat,3.9318256327243257,Quận Đống Đa,Hà Nội,18.9,2.990719731730447
165m2 hiếm view Landmark - sát Q1 - HXH - ngang 10m - 12 phòng dòng tiền 70tr/th ~100tr/m2 - 16tỷ8,"Đường Nguyễn Hữu Cảnh, Phường 17, Quận Bình Thạnh, Hồ Chí Minh",165.0,12,13,3,Đã có sổ,2026-03-31,batdongsan,5.111987788356544,Quận Bình Thạnh,TP.HCM,16.8,2.8791984572980396
Bán nhà khu đường Hoa PXL - Cạnh HXH - Không LG. QH - 42m2 - 4PN,"Đường Cô Giang, Phường 2, Quận Phú Nhuận, Hồ Chí Minh",42.0,4,4,3,Giấy tờ không xác định,2026-03-25,batdongsan,3.7612001156935624,Quận Phú Nhuận,TP.HCM,8.19,2.2181159363675955
"(Nhà tốt) hẻm xe hơi - Cách Mạng Tháng 8, Q. TB - DT: 4 x 14m - Giá chỉ: 8.5 tỷ","Đường Cách Mạng Tháng Tám, Phường 5, Quận Tân Bình, Hồ Chí Minh",56.0,3,2,2,Đã có sổ,2026-03-31,batdongsan,4.04305126783455,Quận Tân Bình,TP.HCM,8.5,2.2512917986064953
"Bán nhà lô góc 2 MT, 5 tầng, Đ. Hoàng Diệu, kế bên Vĩnh Khánh, Tôn Đản, gần ĐH Nguyễn Tất Thành","Đường Hoàng Diệu, Phường 8, Quận 4, Hồ Chí Minh",20.2,3,3,5,Đã có sổ,2026-03-23,batdongsan,3.054001181677967,Quận 4,TP.HCM,5.5,1.8718021769015913
"Bán Nhà riêng theo dự ánKĐT Đền Lừ tại Đền Lừ, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","Đền Lừ, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",40.0,4,5,7,Đã có sổ,2026-03-03,thuviennhadat,3.713572066704308,Quận Hoàng Mai,Hà Nội,26.5,3.3141860046725258
"Bán Nhà riêng tạiPhùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội","Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",39.0,4,4,5,Đã có sổ,2026-03-13,thuviennhadat,3.6888794541139363,Quận Hà Đông,Hà Nội,10.0,2.3978952727983707
"Bán Nhà riêng tạiQuan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",70.0,4,3,8,Giấy tờ không xác định,2025-09-30,thuviennhadat,4.2626798770413155,Quận Thanh Xuân,Hà Nội,25.0,3.258096538021482
"Hẻm xe hơi chạy, ngủ trong nhà thông khắp nơi... - Diện tích: 66 m2 ( 4m x 17m). Chỉ 7,6 Tỷ.","Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",66.0,4,3,3,Đã có sổ,2026-03-30,batdongsan,4.204692619390966,Quận Bình Tân,TP.HCM,7.6,2.151762203259462
"Bán Nhà Quận 8, Dạ Nam , 4 tầng 4pN 50m2 nhỉnh 10 tỷ HXH đậu đổ ngày đêm sổ vuông A4 không lỗi","Đường Dạ Nam, Phường 3, Quận 8, Hồ Chí Minh",50.0,4,3,4,Đã có sổ,2026-03-27,batdongsan,3.9318256327243257,Quận 8,TP.HCM,10.0,2.3978952727983707
"Nhà bán trệt,lầu-37m2-4,4 x 8-2 pn,2 Wc hẻm xe Ba gác đường Âu Dương Lân P3Q8- Sổ H hoàn công đủ","Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",37.0,2,2,2,Đã có sổ,2026-03-26,batdongsan,3.6375861597263857,Quận 8,TP.HCM,4.78,1.7544036826842861
"Bán nhà hẻm xe hơi Nguyễn Thị Búp, DT: 4x19m. 76m2. Trệt 2 lầu. 4PN, 4WC. Vuông vức. Không lộ giới","Đường Nguyễn Thị Búp, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",76.0,4,4,4,Đã có sổ,2026-03-28,batdongsan,4.343805421853684,Quận 12,TP.HCM,6.55,2.0215475632609334
Hàng siêu hiếm - 74m2 5 tầng - HXH - Gần Mặt tiền - kinh doanh đa ngành nghề - trung tâm phú nhuận.,"Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh",74.0,9,5,5,Đã có sổ,2026-03-20,batdongsan,4.31748811353631,Quận Phú Nhuận,TP.HCM,16.0,2.833213344056216
"BÁN NHÀ HXH LÊ VĂN THỌ F11 GV, GIÁ : 17.3TY, DT: 7*18, 03 TẦNG","Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, Hồ Chí Minh",126.0,5,5,3,Đã có sổ,2026-03-23,batdongsan,4.844187086458591,Quận Gò Vấp,TP.HCM,17.3,2.9069010598473755
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị Kiến Hưng tại Khu đô thị Kiến Hưng, phố Phúc La, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","Khu đô thị Kiến Hưng, phố Phúc La, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",70.0,4,5,7,Đã có sổ,2025-05-03,thuviennhadat,4.2626798770413155,Quận Hà Đông,Hà Nội,18.5,2.970414465569701
"Bán Nhà riêng tạiPhường Giáp Bát, Quận Hoàng Mai, Hà Nội","Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",55.0,7,6,7,Đã có sổ,2025-12-12,thuviennhadat,4.02535169073515,Quận Hoàng Mai,Hà Nội,23.9,3.214867803470662
"Bán Nhà biệt thự, liền kề tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",60.0,4,4,7,Đã có sổ,2025-09-29,thuviennhadat,4.110873864173311,Quận Hà Đông,Hà Nội,15.8,2.8213788864092133
"Chính chủ cần bán gấp nhà 54m2 Trần Quang Diệu, P14, Q3. Gía 2 tỷ550 Sổ hồng riêng","Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh",54.0,4,3,3,Đã có sổ,2026-03-27,batdongsan,4.007333185232471,Quận 3,TP.HCM,2.55,1.2669476034873244
"Bán Nhà riêng tạiĐường Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội","Đường Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội",20.0,3,3,4,Đã có sổ,2025-11-16,thuviennhadat,3.044522437723423,Quận Đống Đa,Hà Nội,3.2,1.4350845252893227
Bán nhà 3 tầng ~100m2 - HVF3 - Nguyễn Văn Khối - Gần Công viên Làng Hoa - chỉ 7 tỷ x,"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Hồ Chí Minh",96.0,4,4,3,Đã có sổ,2026-03-23,batdongsan,4.574710978503383,Quận Gò Vấp,TP.HCM,7.5,2.1400661634962708
"Gấp Bán!! Nhà 4 Tầng, 44m2, Võ Văn Tần (2 Chiều), Quận 3, Chỉ 8 Tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",44.0,5,4,4,Đã có sổ,2026-03-22,batdongsan,3.8066624897703196,Quận 3,TP.HCM,8.0,2.1972245773362196
"Bán nhà 4 tầng BTCT gần MT Minh Phụng Q6, DT 4x19m 7.9 tỷ TL","Đường Minh Phụng, Phường 5, Quận 6, Hồ Chí Minh",66.9,5,4,4,Đã có sổ,2026-03-17,batdongsan,4.21803603456465,Quận 6,TP.HCM,7.9,2.186051276738094
"Bán Nhà riêng tạiThanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",48.0,4,4,5,Đã có sổ,2026-02-15,thuviennhadat,3.8918202981106265,Quận Hai Bà Trưng,Hà Nội,9.5,2.3513752571634776
Siêu phẩm 5 tầng giáp Bình Thạnh 5PN 6WC cách mặt tiền Quang Trung 20m chỉ 8.1 tỷ,"Đường Quang Trung, Phường 10, Quận Gò Vấp, Hồ Chí Minh",50.5,5,6,5,Đã có sổ,2026-03-28,batdongsan,3.9415818076696905,Quận Gò Vấp,TP.HCM,8.1,2.2082744135228043
"Bán Nhà riêng tạiPhường Trương Định, Quận Hai Bà Trưng, Hà Nội","Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",28.0,3,3,6,Đã có sổ,2025-01-07,thuviennhadat,3.367295829986474,Quận Hai Bà Trưng,Hà Nội,7.05,2.0856720914304723
"Bán nhà chính chủ đường Hương Lộ 2, Bình Tân: 4mx12m đúc 4 tấm, giá: 5.85 tỷ( TL)","Đường Hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",48.0,4,3,4,Đã có sổ,2026-03-30,batdongsan,3.8918202981106265,Quận Bình Tân,TP.HCM,5.85,1.9242486522741338
NHÀ 4 TẦNG NGUYỄN ĐÔN TIẾT  100m² - Oto ngủ trong nhà,"Đường Nguyễn Đôn Tiết, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",100.0,4,3,4,Đã có sổ,2026-03-25,batdongsan,4.61512051684126,Quận 2,TP.HCM,11.49,2.5249283241374862
"Nhà 7 tỷ, full nội thất 83m2, hoàn công đủ, pháp lý sạch","Đường Lý Phục Man, Phường Bình Thuận, Quận 7, Hồ Chí Minh",83.0,5,5,4,Đã có sổ,2026-03-30,batdongsan,4.430816798843313,Quận 7,TP.HCM,7.7,2.163323025660538
Bán nhà hẻm 8m có vỉa hè đường Diệp Minh Châu - Diện tích: 4x16m - Đúc 3 Tầng - Giá tốt: 9 tỷ,"Đường Diệp Minh Châu, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",64.0,3,3,3,Đã có sổ,2026-03-28,batdongsan,4.174387269895637,Quận Tân Phú,TP.HCM,9.0,2.302585092994046
"Bán nhà riêng 99m2, 17 tỷ tại Phú Mỹ, Quận 7, Hồ Chí Minh - Hot! Uy tín","Phường Phú Mỹ, Quận 7, Hồ Chí Minh",99.0,4,5,3,Đã có sổ,2026-03-30,batdongsan,4.605170185988092,Quận 7,TP.HCM,17.0,2.8903717578961645
"Bán nhà đường Nguyễn Bỉnh Khiêm, ngay Thảo Cầm Viên, trung tâm quận 1, 3 tầng, 38m2, 8,8 tỷ","Đường Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1, Hồ Chí Minh",38.0,2,3,3,Đã có sổ,2026-03-25,batdongsan,3.6635616461296463,Quận 1,TP.HCM,8.8,2.2823823856765264
Nhà Đẹp Bán HXH Thống Nhất 60M2 Ngang 4.2 1 Trệt 2 Lầu Nhỉnh 10 tỷ P.10 Q Gò Vấp (P.Gò Vấp Mới),"Đường Thống Nhất, Phường 10, Quận Gò Vấp, Hồ Chí Minh",60.0,2,3,3,Đã có sổ,2026-03-30,batdongsan,4.110873864173311,Quận Gò Vấp,TP.HCM,10.3,2.424802725718295
"Nhà 4 tầng Lò Gốm Q6, 30m2, 5PN, hẻm sát MT, nhỉnh 3 tỷ","Đường Lò Gốm, Phường 7, Quận 6, Hồ Chí Minh",30.0,5,4,4,Đã có sổ,2026-03-22,batdongsan,3.4339872044851463,Quận 6,TP.HCM,3.75,1.55814461804655
"Chính chủ bán nhà 40/ Trần Quang Diệu Q3, dt 3x13m, 5 tầng, có hẻm sau","Đường Trần Quang Diệu, Phường 14, Quận 3, Hồ Chí Minh",36.0,5,4,5,Đã có sổ,2026-03-19,batdongsan,3.6109179126442243,Quận 3,TP.HCM,6.7,2.0412203288596382
"Nhà đẹp - hẻm xe hơi - Đ Phú Thọ Hòa - Tân Phú - 56m2 - 2 tầng - 7tỷ5, TL","Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh",56.0,3,2,2,Đã có sổ,2026-03-28,batdongsan,4.04305126783455,Quận Tân Phú,TP.HCM,7.5,2.1400661634962708
"Nhà Đẹp Hiện Đại Xây Mới Đường Số 9 BHH Giáp Tân Phú 60m2 x 5 Tầng Giá Tốt 7,8 Tỷ","Đường Số 9, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",60.0,5,5,5,Đã có sổ,2026-03-30,batdongsan,4.110873864173311,Quận Bình Tân,TP.HCM,7.8,2.174751721484161
"Bán Nhà riêng tạiPhúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",86.8,3,4,5,Đã có sổ,2025-08-09,thuviennhadat,4.475061500641071,Quận Long Biên,Hà Nội,5.3,1.840549633397487
"Mua bán nhà quận 4, 5 tầng hoàn công, dân cư hiện hữu, hẻm 4m, sát MT Đoàn Văn Bơ !","Đường Đoàn Văn Bơ, Phường 9, Quận 4, Hồ Chí Minh",20.0,3,3,5,Đã có sổ,2026-03-19,batdongsan,3.044522437723423,Quận 4,TP.HCM,4.99,1.7900914121273581
Ngay mặt tiền kinh doanh gần Aeon Tân Phú (Tân Sơn Nhì) 71m2 ngang 5m - sổ hồng riêng - chỉ 6.5 tỷ,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",71.0,2,1,2,Đã có sổ,2026-03-29,batdongsan,4.276666119016055,Quận Tân Phú,TP.HCM,6.5,2.0149030205422647
"Bán NR giá siêu hời tại Khu y tế kỹ thuật cao, 4,1 tỷ, 43m2","Khu y tế kỹ thuật cao, Đường 14C, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh",43.0,2,2,2,Đã có sổ,2026-03-30,batdongsan,3.784189633918261,Quận Bình Tân,TP.HCM,4.1,1.62924053973028
"NHÀ TRUNG TÂM Q3 HẺM THÔNG, VUÔNG VỨC SÁT MẶT TIỀN VÕ VĂN TẦN ~ NHỈNH 7 ĐỒNG","Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",31.0,3,3,3,Đã có sổ,2026-03-26,batdongsan,3.4657359027997265,Quận 3,TP.HCM,7.6,2.151762203259462
"Hẻm xe hơi Calmette, P. Bến Thành, nhà 4 tầng, dòng tiền 500 tr/năm, giá cực tốt","Đường Calmette, Phường Bến Thành, Quận 1, Hồ Chí Minh",49.4,6,6,4,Đã có sổ,2026-03-25,batdongsan,3.919991175077323,Quận 1,TP.HCM,13.8,2.6946271807700692
"Bán Nhà riêng tạiHà trì 1, Phường Hà Cầu, Quận Hà Đông, Hà Nội","Hà trì 1, Phường Hà Cầu, Quận Hà Đông, Hà Nội",37.0,4,3,5,Đã có sổ,2025-10-12,thuviennhadat,3.6375861597263857,Quận Hà Đông,Hà Nội,7.3,2.1162555148025524
Bán nhà đẹp 4 tầng vào ở ngay. Hẻm ba gác thông thoáng.,"Đường Tôn Đản, Phường 15, Quận 4, Hồ Chí Minh",33.0,2,3,4,Đã có sổ,2026-03-24,batdongsan,3.5263605246161616,Quận 4,TP.HCM,5.2,1.824549292051046
Nhà ngon - HXH tránh An Phú Đông - 56m2 - 3 tầng kiên cố - 5.9 tỷ,"Phường An Phú Đông, Quận 12, Hồ Chí Minh",56.0,3,3,3,Giấy tờ không xác định,2026-03-26,batdongsan,4.04305126783455,Quận 12,TP.HCM,5.9,1.9315214116032138
"Nhà 1 trệt 3 lầu hẻm 10m xe hơi tránh full nội thất gần MT Lê Văn Khương Q12, giá tốt nhất khu vực","Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",50.5,5,3,4,Đã có sổ,2026-03-30,batdongsan,3.9415818076696905,Quận 12,TP.HCM,5.95,1.9387416595767009
"Gấp Nhà Đẹp TT Tân Phú, Gần Tân Bình,Q6,Q10,Q11 Xe Hơi, 3Tầng Sân Bay 15Phút. Chỉ 5,876Đ","Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, Hồ Chí Minh",48.0,4,3,3,Đã có sổ,2026-03-29,batdongsan,3.8918202981106265,Quận Tân Phú,TP.HCM,5.88,1.9286186519452522
Bán nhà Lê Văn Sỹ 53m2 Nội thất mới - 7.2 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, Hồ Chí Minh",53.0,4,4,4,Đã có sổ,2026-03-20,batdongsan,3.9889840465642745,Quận 3,TP.HCM,7.2,2.1041341542702074
"Nhà HXH 6m thông, 6x16 = 92m2 tại trung tâm Nguyễn Văn Lượng P17 hẻm thông GPXD 5 tầng 7,2 tỷ TL","Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, Hồ Chí Minh",92.0,4,3,2,Đã có sổ,2026-03-30,batdongsan,4.532599493153256,Quận Gò Vấp,TP.HCM,7.2,2.1041341542702074
