tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán Nhà biệt thự, liền kề tạiKđt Mậu Lương - Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",20,"Kđt Mậu Lương - Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",75,4,4,7,Giấy tờ không xác định,9/29/2025
"Bán Nhà riêng tạiĐường Quan Nhân, Nhân Chính, Thanh Xuân, Hà Nội",13.2,"Đường Quan Nhân, Nhân Chính, Thanh Xuân, Hà Nội",50,3,3,8,Sổ hồng,9/27/2025
"Bán Nhà riêng tạiPhùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",19,"Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",52,5,6,7,Giấy tờ không xác định,9/29/2025
"Bán Nhà riêng tạiPhú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",12.7,"Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",83,1,2,7,Giấy tờ không xác định,9/29/2025
"Bán Nhà biệt thự, liền kề tạiKđt Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",25.8,"Kđt Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",76,4,3,8,Giấy tờ không xác định,9/29/2025
"Bán Nhà mặt phố tạiHoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội",37.5,"Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội",55,4,4,5,Sổ hồng,9/27/2025
"Bán Nhà riêng tạiPhường Láng Hạ, Quận Đống Đa, Hà Nội",53,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",105,7,7,10,Giấy tờ không xác định,9/29/2025
"Bán Nhà riêng tạiLong Biên Hà Nội Đường Đàm Quang Trung, Long Biên",31.4,"Long Biên Hà Nội                             Đường Đàm Quang Trung, Long Biên",88,4,6,8,Sổ hồng,9/27/2025
"Bán Nhà riêng tạiPhan Văn Trường, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",20.2,"Phan Văn Trường, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",40,4,4,7,Giấy tờ không xác định,9/29/2025
"Bán Nhà mặt phố tạiĐường Tú Mỡ, Trung Hòa, Cầu Giấy, Hà Nội",37,"Đường Tú Mỡ, Trung Hòa, Cầu Giấy, Hà Nội",50,10,7,8,Sổ hồng,9/26/2025
"Bán Nhà riêng tạiThạch Bàn Long Biên, Thạch Bàn, Long Biên, Hà Nội",5.85,"Thạch Bàn Long Biên, Thạch Bàn, Long Biên, Hà Nội",36,4,4,5,Giấy tờ không xác định,9/25/2025
"Bán Nhà riêng tạiNgõ 70, Huyện Đan Phượng, Xã Đan Phượng, Hà Nội",4.7,"Ngõ 70, Huyện Đan Phượng, Xã Đan Phượng, Hà Nội",43,4,3,5,Sổ hồng,9/26/2025
"Bán Nhà biệt thự, liền kề tạiĐường Văn Khê, La Khê, Hà Đông, Hà Nội",20.5,"Đường Văn Khê, La Khê, Hà Đông, Hà Nội",50,8,6,8,Sổ hồng,9/26/2025
"Bán Nhà riêng tạiKhâm Thiên, Khâm Thiên, Đống Đa, Hà Nội",5.95,"Khâm Thiên, Khâm Thiên, Đống Đa, Hà Nội",26,3,3,6,Sổ hồng,9/26/2025
"Bán Nhà riêng tạiĐường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",16,"Đường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",51,4,4,7,Sổ hồng,9/26/2025
"Bán Nhà riêng tạiPhố Vũ Xuân Thiều, Sài Đồng, Long Biên, Hà Nội",3.7,"Phố Vũ Xuân Thiều, Sài Đồng, Long Biên, Hà Nội",32,4,4,5,Sổ hồng,9/25/2025
"Bán Nhà riêng tạiĐường Hoàng Văn Thái, Khương Trung, Thanh Xuân, Hà Nội",33,"Đường Hoàng Văn Thái, Khương Trung, Thanh Xuân, Hà Nội",95,7,50,9,Sổ hồng,9/26/2025
"Bán Nhà riêng tạiĐường 1, Phú Lãm, Hà Đông, Hà Nội",7.5,"Đường 1, Phú Lãm, Hà Đông, Hà Nội",41,7,4,5,Sổ hồng,9/26/2025
"Bán Nhà riêng tạiVân Canh, Hoài Đức, Hà Nội",5.45,"Vân Canh, Hoài Đức, Hà Nội",37,4,4,5,Sổ hồng,9/26/2025
"Bán Nhà riêng tạiĐường Nghĩa Tân, Nghĩa Tân, Cầu Giấy, Hà Nội",3.95,"Đường Nghĩa Tân, Nghĩa Tân, Cầu Giấy, Hà Nội",81,2,2,4,Sổ hồng,9/25/2025
"Bán Nhà mặt phố tại54 Hoàng Quốc Việt, Cầu Giấy, Hà Nội",97,"54 Hoàng Quốc Việt, Cầu Giấy, Hà Nội",217,25,25,11,Sổ hồng,9/25/2025
"Bán Nhà riêng tạiĐường Võ Chí Công, Nghĩa Đô, Cầu Giấy, Hà Nội",8.25,"Đường Võ Chí Công, Nghĩa Đô, Cầu Giấy, Hà Nội",32,4,3,5,Sổ hồng,9/25/2025
"Bán Nhà riêng tạiĐường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",15,"Đường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",65,4,4,7,Sổ hồng,9/25/2025
"Bán Nhà riêng tạiĐường Ngọc Hà, Ngọc Hà, Ba Đình, Hà Nội",14,"Đường Ngọc Hà, Ngọc Hà, Ba Đình, Hà Nội",51,7,7,7,Sổ hồng,9/24/2025
"Bán Nhà riêng tạiTriều Khúc, Thanh Xuân Bắc, Thanh Xuân, Hà Nội",9.7,"Triều Khúc, Thanh Xuân Bắc, Thanh Xuân, Hà Nội",50,4,4,6,Sổ hồng,9/25/2025
"Bán Nhà riêng tạiVạn Phúc, Vạn Phúc, Hà Đông, Hà Nội",8.4,"Vạn Phúc, Vạn Phúc, Hà Đông, Hà Nội",40,3,3,5,Sổ hồng,9/25/2025
"Bán Nhà riêng tạiĐường Yên Vĩnh, Kim Chung, Hòa Đức, Hà Nội",8.45,"Đường Yên Vĩnh, Kim Chung, Hòa Đức, Hà Nội",36,4,5,6,Sổ hồng,9/25/2025
"Bán Nhà biệt thự, liền kề tạiThọ Tháp, Dịch Vọng, Cầu Giấy, Hà Nội",46.8,"Thọ Tháp, Dịch Vọng, Cầu Giấy, Hà Nội",103,5,4,4,Sổ hồng,9/24/2025
"Bán Nhà riêng tạiBát Khối Long Biên, Long Biên, Long Biên, Hà Nội",11.2,"Bát Khối Long Biên, Long Biên, Long Biên, Hà Nội",38,3,4,7,Sổ hồng,9/25/2025
"Bán Nhà riêng tạiĐường Tây Hồ, Quảng An, Tây Hồ, Hà Nội",12.9,"Đường Tây Hồ, Quảng An, Tây Hồ, Hà Nội",38,5,4,7,Sổ hồng,9/23/2025
"Bán Nhà riêng tạiĐường Thượng Thanh, Thượng Thanh, Long Biên, Hà Nội",8.2,"Đường Thượng Thanh, Thượng Thanh, Long Biên, Hà Nội",71,3,2,6,Sổ hồng,9/23/2025
"Bán Nhà riêng tạiĐường Giải Phóng, Phương Mai, Đống Đa, Hà Nội",6.2,"Đường Giải Phóng, Phương Mai, Đống Đa, Hà Nội",33,3,3,5,Sổ hồng,9/23/2025
"Bán Nhà riêng tạiĐường Văn Quán, Văn Quán, Hà Đông, Hà Nội",10.5,"Đường Văn Quán, Văn Quán, Hà Đông, Hà Nội",50,4,3,8,Sổ hồng,9/23/2025
"Bán Nhà mặt phố tạiĐường Đồng Cổ, Bưởi, Tây Hồ, Hà Nội",28.5,"Đường Đồng Cổ, Bưởi, Tây Hồ, Hà Nội",40,6,5,6,Sổ hồng,9/22/2025
"Bán Nhà biệt thự, liền kề tạiĐường Vũ Quỳnh, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",14,"Đường Vũ Quỳnh, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",40,4,4,7,Sổ hồng,9/23/2025
"Bán Nhà riêng tạiĐường Kim Giang, Đại Kim, Hoàng Mai, Hà Nội",11.5,"Đường Kim Giang, Đại Kim, Hoàng Mai, Hà Nội",50,10,10,7,Sổ hồng,9/22/2025
"Bán Nhà riêng tạiĐường Nguyễn Văn Cừ, Gia Thụy, Long Biên, Hà Nội",16.7,"Đường Nguyễn Văn Cừ, Gia Thụy, Long Biên, Hà Nội",60,4,6,7,Sổ hồng,9/23/2025
"Bán Nhà riêng tạiĐường Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",7.8,"Đường Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",46,3,4,6,Sổ hồng,9/23/2025
"Bán Nhà riêng tạiĐường Hồ Tùng Mậu, Mai Dịch, Cầu Giấy, Hà Nội",155,"Đường Hồ Tùng Mậu, Mai Dịch, Cầu Giấy, Hà Nội",180,8,8,8,Sổ hồng,9/23/2025
"Bán Nhà riêng tạiĐường Mỹ Đình, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",6.8,"Đường Mỹ Đình, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",30,3,4,6,Sổ hồng,9/18/2025
"Bán Nhà riêng tạiĐường Cầu Giấy, Quan Hoa, Cầu Giấy, Hà Nội",9.35,"Đường Cầu Giấy, Quan Hoa, Cầu Giấy, Hà Nội",41,3,4,6,Sổ hồng,9/18/2025
"Bán Nhà riêng tạiĐường Xuân La, Xuân La, Tây Hồ, Hà Nội",14.5,"Đường Xuân La, Xuân La, Tây Hồ, Hà Nội",54,5,4,7,Sổ hồng,9/18/2025
"Bán Nhà riêng tạiĐường Hàng Bông, Hàng Bông, Hoàn Kiếm, Hà Nội",70,"Đường Hàng Bông, Hàng Bông, Hoàn Kiếm, Hà Nội",85,23,24,10,Sổ hồng,9/19/2025
"Bán Nhà riêng tạiĐường Cầu Bươu, Tả Thanh Oai, Thanh Trì, Hà Nội",6.99,"Đường Cầu Bươu, Tả Thanh Oai, Thanh Trì, Hà Nội",34,4,5,6,Sổ hồng,9/19/2025
"Bán Nhà riêng tạiĐường Tây Sơn, Quang Trung, đống Đa, Hà Nội",15.5,"Đường Tây Sơn, Quang Trung, đống Đa, Hà Nội",44,3,5,6,Sổ hồng,9/18/2025
"Bán Nhà riêng tạiĐường Xuân La, Xuân Tảo, Bắc Từ Liêm, Hà Nội",14.2,"Đường Xuân La, Xuân Tảo, Bắc Từ Liêm, Hà Nội",58,5,4,9,Sổ hồng,9/19/2025
"Bán Nhà riêng tạiĐường đội cấn, Đội Cấn, Ba Đình, Hà Nội",14.3,"Đường đội cấn, Đội Cấn, Ba Đình, Hà Nội",80,2,2,7,Sổ hồng,9/19/2025
"Bán Nhà riêng tại355 Văn Cao, Liễu Gai, Ba Đình, Hà Nội",9.4,"355 Văn Cao, Liễu Gai, Ba Đình, Hà Nội",33,4,5,6,Sổ hồng,9/19/2025
"Bán Nhà riêng tạiHà Nội Hà Đông Đường Quang Trung, Quang Trung",23,"Hà Nội Hà Đông                             Đường Quang Trung, Quang Trung",80,8,4,8,Sổ hồng,9/20/2025
"Bán Nhà riêng tạiĐường 15, Quan Hoa, Cầu Giấy, Hà Nội",4.75,"Đường 15, Quan Hoa, Cầu Giấy, Hà Nội",80,3,2,4,Sổ hồng,9/22/2025
"Bán Nhà riêng tạiNguyễn Thời Trung, Thạch Bàn, Long Biên, Hà Nội",7.5,"Nguyễn Thời Trung, Thạch Bàn, Long Biên, Hà Nội",38,3,4,6,Sổ hồng,9/13/2025
"Bán Nhà biệt thự, liền kề tại180 Thanh Bình, Mộ Lao, Hà Đông, Hà Nội",31.9,"180 Thanh Bình, Mộ Lao, Hà Đông, Hà Nội",165,4,3,10,Sổ hồng,9/15/2025
"Bán Nhà mặt phố tạiPhố Sài đồng, Sài Đồng, Long Biên, Hà Nội",11.5,"Phố Sài đồng, Sài Đồng, Long Biên, Hà Nội",46,3,3,7,Sổ hồng,9/15/2025
"Bán Nhà riêng tạiPhố Khâm Thiên, Thổ Quan, Đống Đa, Hà Nội",8.3,"Phố Khâm Thiên, Thổ Quan, Đống Đa, Hà Nội",42.8,4,3,6,Sổ hồng,9/15/2025
"Bán Nhà riêng tạiđường Nguyễn đức Cảnh, Tương Mai, Bình Mỹ, Hoàng Mai, Hà Nội",5.55,"đường Nguyễn đức Cảnh, Tương Mai, Bình Mỹ, Hoàng Mai, Hà Nội",56,5,4,5,Sổ hồng,9/16/2025
"Bán Nhà riêng tạiĐường Trung Phụng, Trung Phụng, Đống Đa, Hà Nội",48.5,"Đường Trung Phụng, Trung Phụng, Đống Đa, Hà Nội",86,7,7,10,Sổ hồng,9/15/2025
"Bán Nhà riêng tạiPhố Sài đồng, Sài Đồng, Long Biên, Hà Nội",7.5,"Phố Sài đồng, Sài Đồng, Long Biên, Hà Nội",38,3,4,7,Sổ hồng,9/15/2025
"Bán Nhà riêng tạiBát Khối Long Biên, Long Biên, Long Biên, Hà Nội",5.15,"Bát Khối Long Biên, Long Biên, Long Biên, Hà Nội",33,3,4,5,Sổ hồng,9/15/2025
"Bán Nhà riêng tạiPhố Ngọc Trì, Thạch Bàn, Long Biên, Hà Nội",6.7,"Phố Ngọc Trì, Thạch Bàn, Long Biên, Hà Nội",40,4,4,5,Giấy tờ không xác định,9/15/2025
"Bán Nhà mặt phố tạiđường Vương Thừa Vũ, Khương Trung, Tân Quý Tây, Thanh Xuân, Hà Nội",8.6,"đường Vương Thừa Vũ, Khương Trung, Tân Quý Tây, Thanh Xuân, Hà Nội",52,4,4,6,Sổ hồng,9/16/2025
"Bán Nhà riêng tại146 Trần Phú- Mỗ Lao- Hà đông- Hà Nội, Mộ Lao, Hà Đông, Hà Nội",25.9,"146 Trần Phú- Mỗ Lao- Hà đông- Hà Nội, Mộ Lao, Hà Đông, Hà Nội",90,6,6,8,Sổ hồng,9/15/2025
"Bán Nhà riêng tạiĐường Hồ Tùng Mậu, Phú Diễn, Bắc Từ Liêm, Hà Nội",14,"Đường Hồ Tùng Mậu, Phú Diễn, Bắc Từ Liêm, Hà Nội",60,6,6,7,Sổ hồng,9/15/2025
"Bán Nhà riêng tạiđường Phúc Lợi, Phúc Lợi, Long Biên, Hà Nội",7.9,"đường Phúc Lợi, Phúc Lợi, Long Biên, Hà Nội",42,3,4,6,Sổ hồng,9/13/2025
"Bán Nhà riêng tạiĐường Phú Diễn, Phú Diễn, Bắc Từ Liêm, Hà Nội",13.5,"Đường Phú Diễn, Phú Diễn, Bắc Từ Liêm, Hà Nội",57,6,6,7,Sổ hồng,9/13/2025
"Bán Nhà riêng tạiNgõ 68 Nguyễn Văn Linh, Thạch Bàn, Long Biên, Hà Nội",5.5,"Ngõ 68 Nguyễn Văn Linh, Thạch Bàn, Long Biên, Hà Nội",48,3,4,5,Sổ hồng,9/13/2025
"Bán Nhà biệt thự, liền kề tạiNguyễn Thanh Bình, La Khê, Hà Đông, Hà Nội",55.5,"Nguyễn Thanh Bình, La Khê, Hà Đông, Hà Nội",225,4,6,8,Sổ hồng,9/13/2025
"Bán Nhà mặt phố tạiđào Tấn, Cống Vị, Ba Đình, Hà Nội",35.5,"đào Tấn, Cống Vị, Ba Đình, Hà Nội",38,4,6,9,Giấy tờ không xác định,9/13/2025
"Bán Nhà riêng tạiĐường Mỹ Đình, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",7,"Đường Mỹ Đình, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",31,2,2,6,Sổ hồng,9/12/2025
"Bán Nhà riêng tạiĐường Cầu Diễn, Minh Khai, Bắc Từ Liêm, Hà Nội",7.4,"Đường Cầu Diễn, Minh Khai, Bắc Từ Liêm, Hà Nội",36,5,6,6,Sổ hồng,9/13/2025
"Bán Nhà riêng tạiCổ Linh, Thạch Bàn, Long Biên, Hà Nội",7.5,"Cổ Linh, Thạch Bàn, Long Biên, Hà Nội",35,3,4,7,Sổ hồng,9/13/2025
"Bán Nhà riêng tạiĐường Khương Trung, Khương Mai, Thanh Xuân, Hà Nội",15.2,"Đường Khương Trung, Khương Mai, Thanh Xuân, Hà Nội",80,6,5,6,Sổ hồng,9/12/2025
"Bán Nhà riêng tạiĐường Ngũ Nhạc, Vĩnh Hưng, Hoàng Mai, Hà Nội",6,"Đường Ngũ Nhạc, Vĩnh Hưng, Hoàng Mai, Hà Nội",32,8,4,5,Sổ hồng,9/13/2025
"Bán Nhà mặt phố tạiĐường Trịnh Đình Cửu, Định Công, Hoàng Mai, Hà Nội",23.5,"Đường Trịnh Đình Cửu, Định Công, Hoàng Mai, Hà Nội",55,4,4,8,Sổ hồng,9/11/2025
"Bán Nhà riêng tạiHà Nội Cầu Giấy Đường Quan Hoa, Quan Hoa",14.5,"Hà Nội Cầu Giấy                             Đường Quan Hoa, Quan Hoa",61,3,4,7,Sổ hồng,9/12/2025
"Bán Nhà riêng tạiĐường Yên Hòa, Yên Hòa, Cầu Giấy",13.5,"Đường Yên Hòa, Yên Hòa, Cầu Giấy",42,3,3,7,Sổ hồng,9/12/2025
"Bán Nhà riêng tạiĐường Hồng Mai, Bạch Mai, Hai Bà Trưng, Hà Nội",4.4,"Đường Hồng Mai, Bạch Mai, Hai Bà Trưng, Hà Nội",85,3,2,4,Sổ hồng,9/12/2025
"Bán Nhà mặt phố tạiĐường Thái Hà, Trung Liệt, Đống Đa, Hà Nội",63,"Đường Thái Hà, Trung Liệt, Đống Đa, Hà Nội",63,5,3,9,Sổ hồng,9/11/2025
"Bán Nhà riêng tạiHà Nội Tây Hồ Đường Tứ Liên, Tứ Liên",9.68,"Hà Nội Tây Hồ                             Đường Tứ Liên, Tứ Liên",40,4,2,6,Sổ hồng,9/12/2025
"Bán Nhà mặt phố tạiĐường Triệu Việt Vương, Nguyễn Du, Hai Bà Trưng, Hà Nội",220,"Đường Triệu Việt Vương, Nguyễn Du, Hai Bà Trưng, Hà Nội",175,20,20,10,Sổ hồng,9/12/2025
"Bán Nhà riêng tạiĐường Liên Xã, Vĩnh Quỳnh, Thanh trì, Hà Nội",4.2,"Đường Liên Xã, Vĩnh Quỳnh, Thanh trì, Hà Nội",35,3,4,5,Sổ hồng,9/12/2025
"Bán Nhà riêng tạiĐường Kẻ Vẽ, Đông Ngạc, Bắc Từ Liêm, Hà Nội",6.8,"Đường Kẻ Vẽ, Đông Ngạc, Bắc Từ Liêm, Hà Nội",39,4,4,5,Sổ hồng,9/11/2025
"Bán Nhà riêng tạiTrương Định, Hai Bà Trưng, Hà Nội",7.1,"Trương Định, Hai Bà Trưng, Hà Nội",34,3,3,6,Sổ hồng,9/10/2025
"Bán Nhà biệt thự, liền kề tạiĐường Nguyễn Cơ Thạch, Cầu Diễn, Nam Từ Liêm, Hà Nội",18.9,"Đường Nguyễn Cơ Thạch, Cầu Diễn, Nam Từ Liêm, Hà Nội",55,6,5,8,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiĐường Nguyễn Văn Linh, Thạch Bàn, Long Biên, Hà Nội",7.7,"Đường Nguyễn Văn Linh, Thạch Bàn, Long Biên, Hà Nội",48,3,5,6,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiMậu Lương, Kiến Hưng, Hà Đông, Hà Nội",7.3,"Mậu Lương, Kiến Hưng, Hà Đông, Hà Nội",32.5,4,3,5,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiĐường Phạm Tuấn Tài, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",19,"Đường Phạm Tuấn Tài, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",50,4,4,7,Sổ hồng,9/11/2025
"Bán Nhà riêng tạiĐường Vũ Trọng Phụng, Nhân Chính, Thanh Xuân, Hà Nội",4.65,"Đường Vũ Trọng Phụng, Nhân Chính, Thanh Xuân, Hà Nội",85,3,2,4,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiĐường Nguyễn Văn Linh, Phúc Đồng, Long Biên, Hà Nội",7.19,"Đường Nguyễn Văn Linh, Phúc Đồng, Long Biên, Hà Nội",30,2,3,6,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiĐường đường Ngọc thuỵ, Ngọc Thụy, Long Biên, Hà Nội",13.8,"Đường đường Ngọc thuỵ, Ngọc Thụy, Long Biên, Hà Nội",52,4,3,7,Sổ hồng,9/11/2025
"Bán Nhà riêng tạiĐường Kẻ Vẽ, Đông Ngạc, Bắc Từ Liêm, Hà Nội",6.8,"Đường Kẻ Vẽ, Đông Ngạc, Bắc Từ Liêm, Hà Nội",37,4,4,5,Sổ hồng,9/11/2025
"Bán Nhà riêng tạiĐường Thượng Thanh, Thượng Thanh, Long Biên, Hà Nội",6.7,"Đường Thượng Thanh, Thượng Thanh, Long Biên, Hà Nội",30,4,5,6,Sổ hồng,9/11/2025
"Bán Nhà riêng tạiHoàng Hoa Thám, Ngọc Hà, Ba Đình, Hà Nội",11.8,"Hoàng Hoa Thám, Ngọc Hà, Ba Đình, Hà Nội",45,4,3,7,Sổ hồng,9/10/2025
"Bán Nhà mặt phố tạiĐường Chính Kinh, Nhân Chính, Thanh Xuân, Hà Nội",21.2,"Đường Chính Kinh, Nhân Chính, Thanh Xuân, Hà Nội",85,5,3,4,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiĐường Bằng A, Hoàng Liệt, Hoàng Mai, Hà Nội",6.38,"Đường Bằng A, Hoàng Liệt, Hoàng Mai, Hà Nội",40,3,4,5,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiLê Quý đôn 2, Hà Cầu, Hà Đông, Hà Nội",14.9,"Lê Quý đôn 2, Hà Cầu, Hà Đông, Hà Nội",90,4,4,8,Sổ hồng,9/9/2025
"Bán Nhà phố thương mại tạiHà Nội Thanh Xuân Đường Nguyễn Xiển, Hạ Đình",42,"Hà Nội Thanh Xuân                             Đường Nguyễn Xiển, Hạ Đình",106,9,9,9,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiĐường Hoàng Hoa Thám, Bưởi, Tây Hồ, Hà Nội",5.9,"Đường Hoàng Hoa Thám, Bưởi, Tây Hồ, Hà Nội",37,4,4,5,Sổ hồng,9/10/2025
"Bán Nhà riêng tạiThạch Bàn, Thạch Bàn, Long Biên, Hà Nội",8.85,"Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",42,3,4,6,Sổ hồng,9/10/2025
"Bán Nhà riêng tại228 Thanh Bình, Mộ Lao, Hà Đông, Hà Nội",9.25,"228 Thanh Bình, Mộ Lao, Hà Đông, Hà Nội",35,4,4,5,Sổ hồng,9/9/2025
"Bán Nhà riêng tạiHà Nội Long Biên Đường Ngọc Trì, Long Biên",12.8,"Hà Nội Long Biên                             Đường Ngọc Trì, Long Biên",47,3,6,7,Sổ hồng,9/9/2025
"Bán Nhà riêng tạiVạn Phúc, Vạn Phúc, Hà Đông, Hà Nội",23.5,"Vạn Phúc, Vạn Phúc, Hà Đông, Hà Nội",55,5,5,8,Sổ hồng,9/9/2025
"Bán Nhà riêng tạiHà Nội Thanh Xuân Đường Khương Hạ, Khương Đình",12.7,"Hà Nội Thanh Xuân                             Đường Khương Hạ, Khương Đình",45,4,6,7,Sổ hồng,9/9/2025
"Bán Nhà riêng tạiĐường Trung Kính, Yên Hòa, Cầu Giấy, Hà Nội",32.8,"Đường Trung Kính, Yên Hòa, Cầu Giấy, Hà Nội",70,6,6,8,Sổ hồng,9/9/2025
"Bán Nhà mặt phố tạiđường Bạch Thái Bưởi, Văn Quán, Hà Đông, Hà Nội",26.9,"đường Bạch Thái Bưởi, Văn Quán, Hà Đông, Hà Nội",90,6,6,8,Sổ hồng,9/9/2025
"Bán Nhà riêng tại25 Phạm Tuấn Tài, Cầu Giấy, Hà Nội",31,"25 Phạm Tuấn Tài, Cầu Giấy, Hà Nội",60,3,4,8,Sổ hồng,9/9/2025
"Bán Nhà riêng tạiĐường Nguyễn Chính, Thịnh Liệt, Hoàng Mai, Hà Nội",15.9,"Đường Nguyễn Chính, Thịnh Liệt, Hoàng Mai, Hà Nội",48,3,4,6,Sổ hồng,9/9/2025
"Bán Nhà mặt phố tạiVăn Phúc, Phú La, Hà Đông, Hà Nội",10.9,"Văn Phúc, Phú La, Hà Đông, Hà Nội",30,2,5,8,Sổ hồng,9/9/2025
"Bán Nhà biệt thự, liền kề tạiĐường Khuất Duy Tiến, Nhân Chính, Thanh Xuân, Hà Nội",52.5,"Đường Khuất Duy Tiến, Nhân Chính, Thanh Xuân, Hà Nội",150,6,6,9,Sổ hồng,9/9/2025
"Bán Nhà riêng tạiĐường Hoàng Mai, Giáp Bát, Hoàng Mai, Hà Nội",13.65,"Đường Hoàng Mai, Giáp Bát, Hoàng Mai, Hà Nội",90,4,4,4,Sổ hồng,9/9/2025
"Bán Nhà riêng tạiĐường Thái Hà, Trung Liệt, Đống Đa, Hà Nội",13,"Đường Thái Hà, Trung Liệt, Đống Đa, Hà Nội",40,5,4,7,Sổ hồng,9/9/2025
"Bán Nhà riêng tạiĐường Thanh Am, Đức Giang, Long Biên, Hà Nội",15.6,"Đường Thanh Am, Đức Giang, Long Biên, Hà Nội",85,3,3,7,Sổ hồng,9/9/2025
"Bán Nhà biệt thự, liền kề tạiH6 Starlake, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",60,"H6 Starlake, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",154,6,5,8,Sổ hồng,7/16/2025
"Bán Nhà riêng tạiNgõ 225, Đường Quan Hoa, Phường Quan Hoa, Cầu Giấy, Hà Nội",11.65,"Ngõ 225, Đường Quan Hoa, Phường Quan Hoa, Cầu Giấy, Hà Nội",43,10,10,7,Sổ hồng,8/25/2025
"Bán Nhà riêng tạiĐường Tu Hoàng, Phường Phương Canh, Nam Từ Liêm, Hà Nội",19.5,"Đường Tu Hoàng, Phường Phương Canh, Nam Từ Liêm, Hà Nội",80,8,10,8,Sổ hồng,9/9/2025
"Bán Nhà biệt thự, liền kề tạiVinhomes Thăng Long, An Khánh, Hoài Đức, Hà Nội",18.5,"Vinhomes Thăng Long, An Khánh, Hoài Đức, Hà Nội",90,4,3,4,Sổ hồng,7/19/2025
